DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	1q32.1	1	205754444	NUCKS1, RAB7L1	NUCKS1 - RAB29	ENSG00000069275	ENSG00000117280		4262	13542	rs823118-T	rs823118	0	823118	intergenic_variant	1	0.559	2E-16	15.698970004336019		1.122	[1.09-1.15]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	1q42.2	1	232528865	SIPA1L2	SIPA1L2			ENSG00000116991			rs10797576-T	rs10797576	0	10797576	intron_variant	0	0.14	5E-10	9.301029995663981		1.131	[1.09-1.17]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	2q21.3	2	134782397	ACMSD, TMEM163	CCNT2-AS1			ENSG00000224043			rs6430538-C	rs6430538	0	6430538	intron_variant	0	0.57	9E-20	19.045757490560675		1.1429	[1.11-1.17]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	2q24.3	2	168253884	STK39	STK39 - RN7SL813P	ENSG00000198648	ENSG00000241074		6289	197440	rs1474055-T	rs1474055	0	1474055	intron_variant	1	0.128	1E-20	20.0		1.214	[1.17-1.26]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	3q27.1	3	183044649	MCCC1	MCCC1			ENSG00000078070			rs12637471-G	rs12637471	0	12637471	intron_variant	0	0.807	2E-21	20.69897000433602		1.1876	[1.15-1.22]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	4p16.3	4	958159	TMEM175, GAK, DGKQ	TMEM175			ENSG00000127419			rs34311866-C	rs34311866	0	34311866	missense_variant	0	0.191	1E-43	43.0		1.27	[1.24-1.30]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	4p15.32	4	15735478	BST1	BST1			ENSG00000109743			rs11724635-A	rs11724635	0	11724635	intron_variant	0	0.553	9E-18	17.045757490560675		1.126	[1.1-1.15]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	4q21.1	4	76277833	SCARB2, FAM47E	FAM47E-STBD1, FAM47E			ENSG00000272414, ENSG00000189157			rs6812193-C	rs6812193	0	6812193	intron_variant	0	0.636	3E-11	10.522878745280337		1.1	[1.07-1.13]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	4q22.1	4	89704960	SNCA	SNCA			ENSG00000145335			rs356182-G	rs356182	0	356182	intron_variant	0	0.367	4E-73	72.39794000867204		1.32	[1.29-1.35]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	6p21.32	6	32698883	HLA-DQB	HLA-DQB1 - MTCO3P1	ENSG00000179344	ENSG00000235040		30500	7241	rs9275326-C	rs9275326	0	9275326	intergenic_variant	1	0.906	1E-12	12.0		1.21	[1.16-1.26]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	7p15.3	7	23254127	GPNMB	GPNMB			ENSG00000136235			rs199347-A	rs199347	0	199347	intron_variant	0	0.59	1E-12	12.0		1.11	[1.08-1.14]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	10q26.11	10	119776815	INPP5F	INPP5F			ENSG00000198825			rs117896735-A	rs117896735	0	117896735	intron_variant	0	0.014	4E-13	12.397940008672037		1.624	[1.49-1.76]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	11q14.1	11	83833429	DLG2	DLG2			ENSG00000150672			rs3793947-G	rs3793947	0	3793947	intron_variant	0	0.557	4E-7	6.3979400086720375		1.0764	[1.05-1.11]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	11q25	11	133895472	MIR4697	SPATA19 - IGSF9B	ENSG00000166118	ENSG00000080854		49934	966	rs329648-T	rs329648	0	329648	regulatory_region_variant	1	0.354	1E-11	11.0		1.105	[1.08-1.13]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	12q12	12	40220632	LRRK2	LRRK2, LRRK2-DT			ENSG00000188906, ENSG00000225342			rs76904798-T	rs76904798	0	76904798	intron_variant	0	0.143	5E-14	13.301029995663981		1.155	[1.12-1.19]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2015-05-09	25064009	Nalls MA	2014-07-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25064009	Large-scale meta-analysis of genome-wide association data identifies six new risk loci for Parkinson's disease.	Parkinson's disease	13,708 European ancestry cases, 95,282 European ancestry controls	5,353 European ancestry cases, 5,551 European ancestry controls	12q24.31	12	122819039	CCDC62	CCDC62			ENSG00000130783			rs11060180-A	rs11060180	0	11060180	intron_variant	0	0.558	6E-12	11.221848749616356		1.105	[1.08-1.13]	Illumina [7893274] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST002544	Genome-wide genotyping array
2012-05-18	22438815	Lill CM	2012-03-15	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22438815	Comprehensive research synopsis and systematic meta-analyses in Parkinson's disease genetics: The PDGene database.	Parkinson's disease	2,197 cases, 2,061 controls	Up to 98,080 European and Asian ancestry individuals	12q12	12	40363526	LRRK2	LRRK2			ENSG00000188906			rs34778348-?	rs34778348	0	34778348	missense_variant	0	0.04	3E-21	20.522878745280337	(Asian)	2.23	[1.89-2.63]	Illumina, Perlegen [7123920] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST001445	Genome-wide genotyping array
2012-05-18	22438815	Lill CM	2012-03-15	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22438815	Comprehensive research synopsis and systematic meta-analyses in Parkinson's disease genetics: The PDGene database.	Parkinson's disease	2,197 cases, 2,061 controls	Up to 98,080 European and Asian ancestry individuals	12q12	12	40227006	LRRK2	LRRK2			ENSG00000188906			rs1491942-?	rs1491942	0	1491942	intron_variant	0	0.21	6E-15	14.221848749616356	(EA)	1.17	[1.13-1.22]	Illumina, Perlegen [7123920] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST001445	Genome-wide genotyping array
2012-05-18	22438815	Lill CM	2012-03-15	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22438815	Comprehensive research synopsis and systematic meta-analyses in Parkinson's disease genetics: The PDGene database.	Parkinson's disease	2,197 cases, 2,061 controls	Up to 98,080 European and Asian ancestry individuals	4p16.3	4	970571	GAK, DGKQ	DGKQ			ENSG00000145214			rs11248060-?	rs11248060	0	11248060	intron_variant	0	0.12	3E-12	11.522878745280337	(EA)	1.21	[1.15-1.27]	Illumina, Perlegen [7123920] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST001445	Genome-wide genotyping array
2012-05-18	22438815	Lill CM	2012-03-15	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22438815	Comprehensive research synopsis and systematic meta-analyses in Parkinson's disease genetics: The PDGene database.	Parkinson's disease	2,197 cases, 2,061 controls	Up to 98,080 European and Asian ancestry individuals				MAPT, STH							H1H2-?	H1H2	0			1	0.80	8E-52	51.096910013008056	(EA)	1.28	[1.25-1.33]	Illumina, Perlegen [7123920] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST001445	Genome-wide genotyping array
2012-05-18	22438815	Lill CM	2012-03-15	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22438815	Comprehensive research synopsis and systematic meta-analyses in Parkinson's disease genetics: The PDGene database.	Parkinson's disease	2,197 cases, 2,061 controls	Up to 98,080 European and Asian ancestry individuals	4q22.1	4	89716450	SNCA	SNCA			ENSG00000145335			rs356219-?	rs356219	0	356219	intron_variant	0	0.41	6E-65	64.22184874961636	(EA)	1.29	[1.25-1.33]	Illumina, Perlegen [7123920] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST001445	Genome-wide genotyping array
2012-05-18	22438815	Lill CM	2012-03-15	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22438815	Comprehensive research synopsis and systematic meta-analyses in Parkinson's disease genetics: The PDGene database.	Parkinson's disease	2,197 cases, 2,061 controls	Up to 98,080 European and Asian ancestry individuals	4q22.1	4	89859751	SNCA	SNCA-AS1 - MMRN1	ENSG00000247775	ENSG00000138722		17457	19781	rs6532194-?	rs6532194	0	6532194	intron_variant	1	0.40	5E-11	10.301029995663981	(Asian)	1.29	[1.20-1.39]	Illumina, Perlegen [7123920] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST001445	Genome-wide genotyping array
2011-01-03	21044948	Spencer CC	2010-11-02	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21044948	Dissection of the genetics of Parkinson's disease identifies an additional association 5' of SNCA and multiple associated haplotypes at 17q21.	Parkinson's disease	1,705 European ancestry cases, 5,175 European ancestry controls	1,039 European ancestry cases, 1,984 European ancestry controls	17q21.31	17	46003698	MAPT	MAPT			ENSG00000186868			rs8070723-?	rs8070723	0	8070723	intron_variant	0	0.76	7E-12	11.154901959985743		1.3	[1.19-1.43]	Illumina [532616]	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST000855	Genome-wide genotyping array
2011-01-03	21044948	Spencer CC	2010-11-02	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21044948	Dissection of the genetics of Parkinson's disease identifies an additional association 5' of SNCA and multiple associated haplotypes at 17q21.	Parkinson's disease	1,705 European ancestry cases, 5,175 European ancestry controls	1,039 European ancestry cases, 1,984 European ancestry controls	3p24.1	3	28664273	NR	RBMS3			ENSG00000144642			rs7617877-A	rs7617877	0	7617877	intron_variant	0	0.36	3E-6	5.522878745280337		1.23	[1.13-1.33]	Illumina [532616]	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST000855	Genome-wide genotyping array
2011-01-03	21044948	Spencer CC	2010-11-02	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21044948	Dissection of the genetics of Parkinson's disease identifies an additional association 5' of SNCA and multiple associated haplotypes at 17q21.	Parkinson's disease	1,705 European ancestry cases, 5,175 European ancestry controls	1,039 European ancestry cases, 1,984 European ancestry controls	4q22.1	4	89720189	SNCA	SNCA			ENSG00000145335			rs356220-A	rs356220	0	356220	intron_variant	0	0.36	9E-16	15.045757490560675		1.27	[1.17-1.37]	Illumina [532616]	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST000855	Genome-wide genotyping array
2024-03-14	37633302	Rizig M	2023-08-23	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/37633302	Identification of genetic risk loci and causal insights associated with Parkinson's disease in African and African admixed populations: a genome-wide association study.	Parkinson's disease	1,015 African ancestry cases, 1,296 African ancestry controls, 473 African admixed ancestry cases, 195,134 African admixed ancestry controls	NA	1q22	1	155235878		GBA1			ENSG00000177628			rs3115534-G	rs3115534	0	3115534	intron_variant	0	NR	2E-14	13.698970004336019		1.58	[1.37-1.8]	Illumina [NR] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST90320242	Genome-wide genotyping array
2023-06-22	36759515	Pan H	2023-02-09	NPJ Parkinsons Dis	www.ncbi.nlm.nih.gov/pubmed/36759515	Genome-wide association study using whole-genome sequencing identifies risk loci for Parkinson's disease in Chinese population.	Parkinson's disease	1,972 Chinese ancestry cases, 2,478 Chinese ancestry controls	8,209 Chinese ancestry cases, 9,454 Chinese ancestry controls	1q22	1	155235252		GBA1			ENSG00000177628			rs421016-G	rs421016	0	421016	missense_variant	0	NR	1E-14	14.0		1.979	[1.48-2.48] unit increase	Illumina [6910086]	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST90270939	Genome-wide sequencing
2023-06-22	36759515	Pan H	2023-02-09	NPJ Parkinsons Dis	www.ncbi.nlm.nih.gov/pubmed/36759515	Genome-wide association study using whole-genome sequencing identifies risk loci for Parkinson's disease in Chinese population.	Parkinson's disease	1,972 Chinese ancestry cases, 2,478 Chinese ancestry controls	8,209 Chinese ancestry cases, 9,454 Chinese ancestry controls	1q32.1	1	205754444		NUCKS1 - RAB29	ENSG00000069275	ENSG00000117280		4262	13542	rs823118-C	rs823118	0	823118	intergenic_variant	1	NR	1E-23	23.0		0.208	[0.17-0.25] unit decrease	Illumina [6910086]	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST90270939	Genome-wide sequencing
2023-06-22	36759515	Pan H	2023-02-09	NPJ Parkinsons Dis	www.ncbi.nlm.nih.gov/pubmed/36759515	Genome-wide association study using whole-genome sequencing identifies risk loci for Parkinson's disease in Chinese population.	Parkinson's disease	1,972 Chinese ancestry cases, 2,478 Chinese ancestry controls	8,209 Chinese ancestry cases, 9,454 Chinese ancestry controls	1q32.1	1	205768611		RAB29			ENSG00000117280			rs11557080-G	rs11557080	0	11557080	3_prime_UTR_variant	0	NR	1E-24	24.0		0.215	[0.17-0.26] unit decrease	Illumina [6910086]	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST90270939	Genome-wide sequencing
